t,block_id,price_da_eur_mwh,q_ch_mw,q_dis_mw,soc_mwh,g_imp_mw,g_exp_mw,p_da_net_mw,p_afrr_up_mw,p_afrr_down_mw,price_act_up_eur_mwh,price_act_down_eur_mwh,price_cap_up_eur_mw_h,price_cap_down_eur_mw_h
6813,1704,90.41,15.0,15.0,26.098073,0.0,0.0,0.0,30.0,0.0,1853.61,7.085000000000008,47.489999999999995,16.499999999999996
6814,1704,95.26,15.0,15.0,25.173073,0.0,0.0,0.0,30.0,0.0,71.98666666666666,32.54,47.489999999999995,16.499999999999996
6815,1704,86.2,15.0,15.0,24.248073,0.0,0.0,0.0,30.0,0.0,62.25750000000001,-16.32,47.489999999999995,16.499999999999996
6816,1704,83.9,15.0,15.0,23.323073,0.0,0.0,0.0,30.0,0.0,66.03666666666666,22.89,47.489999999999995,16.499999999999996
6817,1705,79.9,15.0,15.0,22.398073,0.0,0.0,0.0,30.0,0.0,5.895,-1.6800000000000068,44.48,17.24
6818,1705,79.19,15.0,15.0,21.473073,0.0,0.0,0.0,30.0,0.0,46.144999999999996,-45.3425,44.48,17.24
6819,1705,67.91,15.0,15.0,20.548073,0.0,0.0,0.0,30.0,0.0,27.0125,0.3049999999999997,44.48,17.24
6820,1705,69.14,15.0,15.0,19.623073,0.0,0.0,0.0,30.0,0.0,87.68666666666667,63.045,44.48,17.24
6821,1706,80.29,15.0,15.0,18.698073,0.0,0.0,0.0,30.0,0.0,68.02499999999999,-45.0,44.48,17.24
6822,1706,99.95,15.0,15.0,17.773073,0.0,0.0,0.0,30.0,0.0,1.13,31.16,44.48,17.24
6823,1706,140.41,15.0,15.0,16.848073,0.0,0.0,0.0,30.0,0.0,38.13333333333334,66.11,44.48,17.24
6824,1706,155.49,15.0,15.0,15.923073,0.0,0.0,0.0,30.0,0.0,1.13,81.29333333333334,44.48,17.24
6825,1707,110.01,15.0,15.0,14.998073,0.0,0.0,0.0,30.0,0.0,0.0,44.267500000000005,44.48,17.24
6826,1707,90.0,15.0,15.0,14.073073,0.0,0.0,0.0,30.0,0.0,107.0,-3.1199999999999974,44.48,17.24
6827,1707,72.35,15.0,15.0,13.148073,0.0,0.0,0.0,30.0,0.0,1414.575,-328.24249999999995,44.48,17.24
6828,1707,61.65,15.0,15.0,12.223073,0.0,0.0,0.0,30.0,0.0,172.5075,-410.99333333333334,44.48,17.24
6829,1708,57.17,15.0,15.0,11.298073,0.0,0.0,0.0,30.0,0.0,82.5875,0.0,44.48,17.24
6830,1708,59.56,15.0,15.0,10.373073,0.0,0.0,0.0,30.0,0.0,114.26,47.09,44.48,17.24
6831,1708,66.96,15.0,15.0,9.4480726,0.0,0.0,0.0,30.0,0.0,492.79999999999995,-110.935,44.48,17.24
6832,1708,85.35,15.0,15.0,8.5230726,0.0,0.0,0.0,30.0,0.0,0.0,-31.5,44.48,17.24
6833,1709,106.6,25.981039,4.0189613,29.798073,0.0,21.962077,21.962077,8.0379225,0.0,97.54,40.2025,44.48,17.24
6834,1709,158.35,25.981039,4.0189613,51.073073,0.0,21.962077,21.962077,8.0379225,0.0,97.64,0.0,44.48,17.24
6835,1709,172.05,25.981039,4.0189613,72.348073,0.0,21.962077,21.962077,8.0379225,0.0,23.447500000000005,0.0,44.48,17.24
6836,1709,120.0,25.981039,4.0189613,93.623073,0.0,21.962077,21.962077,8.0379225,0.0,49.32000000000001,0.0,44.48,17.24
6837,1710,99.79,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,77.30250000000001,0.0,36.29,17.33
6838,1710,100.0,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,78.625,0.0,36.29,17.33
6839,1710,90.0,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,90.725,78.065,36.29,17.33
6840,1710,91.21,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,44.4925,12.816666666666677,36.29,17.33
6841,1711,83.33,15.0,15.0,88.998073,0.0,0.0,0.0,30.0,0.0,72.21333333333334,0.0,33.56,17.36
6842,1711,80.54,15.0,15.0,88.073073,0.0,0.0,0.0,30.0,0.0,90.13,0.0,33.56,17.36
6843,1711,81.46,15.0,15.0,87.148073,0.0,0.0,0.0,30.0,0.0,56.410000000000004,58.01,33.56,17.36
6844,1711,77.81,15.0,15.0,86.223073,0.0,0.0,0.0,30.0,0.0,54.9,72.08500000000001,33.56,17.36
6845,1712,74.9,15.0,15.0,85.298073,0.0,0.0,0.0,30.0,0.0,61.11,17.056666666666672,33.56,17.36
6846,1712,71.63,15.0,15.0,84.373073,0.0,0.0,0.0,30.0,0.0,74.35,-28.0,33.56,17.36
6847,1712,105.6,15.0,15.0,83.448073,30.0,30.0,0.0,30.0,0.0,109.63,40.7125,33.56,17.36
6848,1712,122.0,15.0,15.0,82.523073,0.0,0.0,0.0,30.0,0.0,0.0,22.725,33.56,17.36
6849,1713,119.9,16.830173,13.169827,85.298073,0.0,3.6603462,3.6603462,26.339654,0.0,0.0,30.7675,33.56,17.36
6850,1713,125.81,16.830173,13.169827,88.073073,0.0,3.6603462,3.6603462,26.339654,0.0,37.60333333333334,64.75999999999999,33.56,17.36
6851,1713,89.9,16.830173,13.169827,90.848073,0.0,3.6603462,3.6603462,26.339654,0.0,98.59,-20.78,33.56,17.36
6852,1713,67.59,16.830173,13.169827,93.623073,0.0,3.6603462,3.6603462,26.339654,0.0,43.61,46.097500000000004,33.56,17.36
6853,1714,44.32,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,26.42,89.62333333333333,33.56,17.36
6854,1714,23.34,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,100.84,66.37,33.56,17.36
6855,1714,46.35,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,72.475,11.240000000000002,33.56,17.36
6856,1714,69.47,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,287.61,55.525,33.56,17.36
6857,1715,84.55,15.915087,14.084913,90.848073,0.0,1.8301731,1.8301731,28.169827,0.0,578.5975,89.87,33.56,17.36
6858,1715,82.77,15.915087,14.084913,91.773073,0.0,1.8301731,1.8301731,28.169827,0.0,56.055,11.662500000000001,33.56,17.36
6859,1715,79.44,15.915087,14.084913,92.698073,0.0,1.8301731,1.8301731,28.169827,0.0,44.707499999999996,-36.6875,33.56,17.36
6860,1715,60.58,15.915087,14.084913,93.623073,0.0,1.8301731,1.8301731,28.169827,0.0,263.87333333333333,-44.3175,33.56,17.36
6861,1716,45.42,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,76.475,41.44,35.03000000000001,22.76
6862,1716,34.87,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,1026.19,25.11,35.03000000000001,22.76
6863,1716,25.37,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,207.34,-32.0,35.03000000000001,22.76
6864,1716,0.0,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,97.75999999999999,-30.0,35.03000000000001,22.76
6865,1717,-0.01,15.0,15.0,88.998073,30.0,30.0,0.0,30.0,0.0,90.7075,-25.35,35.52,24.56
6866,1717,-0.07,15.0,15.0,88.073073,30.0,30.0,0.0,30.0,0.0,93.23666666666666,-80.305,35.52,24.56
6867,1717,-0.37,15.0,15.0,87.148073,30.0,30.0,0.0,30.0,0.0,157.695,-84.035,35.52,24.56
6868,1717,-0.51,15.0,15.0,86.223073,30.0,30.0,0.0,30.0,0.0,124.1225,-38.9875,35.52,24.56
6869,1718,-0.09,15.0,15.0,85.298073,30.0,30.0,0.0,30.0,0.0,60.615,-30.2675,35.52,24.56
6870,1718,-0.01,15.0,15.0,84.373073,30.0,30.0,0.0,30.0,0.0,69.6525,-25.072499999999998,35.52,24.56
6871,1718,1.72,15.0,15.0,83.448073,30.0,30.0,0.0,30.0,0.0,89.4425,-64.8475,35.52,24.56
6872,1718,17.96,15.0,15.0,82.523073,0.0,0.0,0.0,30.0,0.0,83.61,61.14666666666666,35.52,24.56
6873,1719,9.85,6.3195949,23.680405,64.049187,17.36081,0.0,-17.36081,12.63919,0.0,44.339999999999996,-0.9074999999999989,35.52,24.56
6874,1719,0.0,6.3195949,23.680405,45.575301,17.36081,0.0,-17.36081,12.63919,0.0,106.6025,-51.260000000000005,35.52,24.56
6875,1719,-10.0,6.3195949,23.680405,27.101416,17.36081,0.0,-17.36081,12.63919,0.0,95.87,-44.75,35.52,24.56
6876,1719,-10.06,6.3195949,23.680405,8.6275301,30.0,12.63919,-17.36081,12.63919,0.0,53.3825,-130.675,35.52,24.56
6877,1720,-10.04,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,63.4525,-31.4675,35.52,24.56
6878,1720,-3.01,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,195.575,-63.25,35.52,24.56
6879,1720,7.28,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,75.47,-37.412499999999994,35.52,24.56
6880,1720,30.14,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,44.04,-391.5175,35.52,24.56
6881,1721,115.0,16.90643,13.09357,7.8566968,0.0,3.8128607,3.8128607,26.187139,0.0,174.1725,58.01,35.52,24.56
6882,1721,118.74,16.90643,13.09357,10.785863,26.187139,30.0,3.8128610000000016,26.187139,0.0,112.24333333333334,78.3825,35.52,24.56
6883,1721,131.97,16.90643,13.09357,13.71503,0.0,3.8128607,3.8128607,26.187139,0.0,113.61,30.840000000000003,35.52,24.56
6884,1721,108.07,16.90643,13.09357,16.644197,0.0,3.8128607,3.8128607,26.187139,0.0,43.61,75.09,35.52,24.56
6885,1722,99.9,15.0,15.0,15.719197,0.0,0.0,0.0,30.0,0.0,90.49666666666667,81.725,30.659999999999997,14.27
6886,1722,94.0,15.0,15.0,14.794197,0.0,0.0,0.0,30.0,0.0,53.70333333333333,70.83333333333334,30.659999999999997,14.27
6887,1722,90.0,15.0,15.0,13.869197,0.0,0.0,0.0,30.0,0.0,91.88499999999999,2.864999999999995,30.659999999999997,14.27
6888,1722,104.0,15.0,15.0,12.944197,0.0,0.0,0.0,30.0,0.0,89.695,51.4975,30.659999999999997,14.27
6889,1723,89.9,15.0,15.0,12.019197,0.0,0.0,0.0,30.0,0.0,0.0,61.8525,29.04,10.84
6890,1723,98.0,15.0,15.0,11.094197,0.0,0.0,0.0,30.0,0.0,66.88666666666667,79.56750000000001,29.04,10.84
6891,1723,94.0,15.0,15.0,10.169197,0.0,0.0,0.0,30.0,0.0,100.7925,110.18,29.04,10.84
6892,1723,72.0,15.0,15.0,9.2441968,0.0,0.0,0.0,30.0,0.0,96.51,80.9725,29.04,10.84
6893,1724,62.2,13.322341,16.677659,4.9275301,30.0,26.644683,-3.3553169999999994,26.644683,0.0,0.0,-147.42999999999995,29.04,10.84
6894,1724,98.74,16.677659,13.322341,7.3941968,0.0,3.3553174,3.3553174,26.644683,0.0,93.04333333333334,2.99,29.04,10.84
6895,1724,130.53,16.677659,13.322341,9.8608635,0.0,3.3553174,3.3553174,26.644683,0.0,982.3299999999998,0.0,29.04,10.84
6896,1724,153.12,16.677659,13.322341,12.32753,0.0,3.3553174,3.3553174,26.644683,0.0,73.30000000000001,89.69,29.04,10.84
6897,1725,125.58,15.0,15.0,11.40253,30.0,30.0,0.0,30.0,0.0,0.0,82.1,29.04,10.84
6898,1725,103.0,15.0,15.0,10.47753,0.0,0.0,0.0,30.0,0.0,0.0,80.785,29.04,10.84
6899,1725,95.53,15.0,15.0,9.5525301,0.0,0.0,0.0,30.0,0.0,0.0,75.16,29.04,10.84
6900,1725,91.56,15.0,15.0,8.6275301,0.0,0.0,0.0,30.0,0.0,0.0,46.2675,29.04,10.84
6901,1726,85.0,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,0.0,70.185,29.04,10.84
6902,1726,74.16,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,90.715,79.98666666666666,29.04,10.84
6903,1726,88.32,15.0,15.0,5.8525301,30.0,30.0,0.0,30.0,0.0,0.0,-59.40249999999999,29.04,10.84
6904,1726,105.79,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,43.84,9.930000000000007,29.04,10.84
6905,1727,158.51,26.425665,3.5743352,27.101416,0.0,22.85133,22.85133,7.1486705,0.0,826.1766666666667,78.04,29.04,10.84
6906,1727,250.0,26.425665,3.5743352,49.275301,0.0,22.85133,22.85133,7.1486705,0.0,2038.97,0.0,29.04,10.84
6907,1727,263.27,26.425665,3.5743352,71.449187,0.0,22.85133,22.85133,7.1486705,0.0,1645.045,0.0,29.04,10.84
6908,1727,158.0,26.425665,3.5743352,93.623073,0.0,22.85133,22.85133,7.1486705,0.0,34.25,76.44333333333334,29.04,10.84
6909,1728,113.64,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,0.0,75.7,26.549999999999997,9.28
6910,1728,99.66,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,92.3475,88.84,26.549999999999997,9.28
6911,1728,94.8,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,94.21000000000001,84.50666666666667,26.549999999999997,9.28
6912,1728,90.4,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,86.05,47.5625,26.549999999999997,9.28
6913,1729,86.08,15.0,15.0,88.998073,0.0,0.0,0.0,30.0,0.0,0.0,15.19,25.72,8.76
6914,1729,88.76,15.0,15.0,88.073073,0.0,0.0,0.0,30.0,0.0,0.0,-10.1875,25.72,8.76
6915,1729,84.04,15.0,15.0,87.148073,0.0,0.0,0.0,30.0,0.0,86.05,78.35249999999999,25.72,8.76
6916,1729,79.94,15.0,15.0,86.223073,0.0,0.0,0.0,30.0,0.0,0.0,66.78999999999999,25.72,8.76
6917,1730,87.0,0.0,30.0,54.973073,30.0,0.0,-30.0,0.0,0.0,47.255,4.534999999999997,25.72,8.76
6918,1730,109.9,5.4905194,24.509481,34.823073,30.0,10.981039,-19.018960999999997,0.0,0.0,0.0,50.0375,25.72,8.76
6919,1730,175.94,30.0,0.0,64.223073,0.0,30.0,30.0,0.0,0.0,112.72,50.39,25.72,8.76
6920,1730,171.13,30.0,0.0,93.623073,0.0,30.0,30.0,0.0,0.0,142.69,71.88,25.72,8.76
6921,1731,110.54,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,96.58,-43.572500000000005,25.72,8.76
6922,1731,92.74,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,32.315,75.6,25.72,8.76
6923,1731,83.05,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,86.29,-15.519999999999998,25.72,8.76
6924,1731,78.47,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,87.935,-7.91,25.72,8.76
6925,1732,71.16,15.0,15.0,88.998073,0.0,0.0,0.0,30.0,0.0,89.58,2.41,25.72,8.76
6926,1732,70.03,15.0,15.0,88.073073,0.0,0.0,0.0,30.0,0.0,0.0,-7.282499999999999,25.72,8.76
6927,1732,77.37,15.0,15.0,87.148073,0.0,0.0,0.0,30.0,0.0,14.63,-5.017499999999998,25.72,8.76
6928,1732,86.33,15.0,15.0,86.223073,0.0,0.0,0.0,30.0,0.0,10.09,-19.73,25.72,8.76
6929,1733,116.17,16.37263,13.62737,88.073073,0.0,2.7452597,2.7452597,27.25474,0.0,400.1125,57.69,25.72,8.76
6930,1733,132.18,16.37263,13.62737,89.923073,0.0,2.7452597,2.7452597,27.25474,0.0,1210.38,-92.45,25.72,8.76
6931,1733,101.53,16.37263,13.62737,91.773073,27.25474,30.0,2.7452599999999983,27.25474,0.0,102.04,-9.535000000000004,25.72,8.76
6932,1733,76.9,16.37263,13.62737,93.623073,0.0,2.7452597,2.7452597,27.25474,0.0,99.11749999999999,-44.48000000000002,25.72,8.76
6933,1734,66.44,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,50.8,36.00333333333333,69.64,11.07
6934,1734,59.24,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,0.0,19.9,69.64,11.07
6935,1734,42.13,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,1.05,-17.1075,69.64,11.07
6936,1734,25.54,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,18.5,-16.72,69.64,11.07
6937,1735,12.8,15.0,15.0,88.998073,0.0,0.0,0.0,30.0,0.0,22.74,4.3999999999999995,84.28,11.84
6938,1735,5.3,15.0,15.0,88.073073,30.0,30.0,0.0,30.0,0.0,0.0,1.802500000000002,84.28,11.84
6939,1735,3.61,15.0,15.0,87.148073,30.0,30.0,0.0,30.0,0.0,27.25,-33.095,84.28,11.84
6940,1735,2.86,15.0,15.0,86.223073,30.0,30.0,0.0,30.0,0.0,22.86,-47.894999999999996,84.28,11.84
6941,1736,7.19,15.0,15.0,85.298073,30.0,30.0,0.0,30.0,0.0,45.18,-24.509999999999998,84.28,11.84
6942,1736,41.36,15.0,15.0,84.373073,0.0,0.0,0.0,30.0,0.0,60.88749999999999,-0.6799999999999926,84.28,11.84
6943,1736,61.5,15.0,15.0,83.448073,0.0,0.0,0.0,30.0,0.0,126.83,-18.095,84.28,11.84
6944,1736,80.1,15.0,15.0,82.523073,0.0,0.0,0.0,30.0,0.0,73.245,19.18,84.28,11.84
6945,1737,54.29,15.0,15.0,81.598073,0.0,0.0,0.0,30.0,0.0,41.230000000000004,-19.576666666666664,84.28,11.84
6946,1737,26.68,15.0,15.0,80.673073,0.0,0.0,0.0,30.0,0.0,73.5625,-78.91,84.28,11.84
6947,1737,14.16,15.0,15.0,79.748073,0.0,0.0,0.0,30.0,0.0,52.705,-20.38,84.28,11.84
6948,1737,4.09,15.0,15.0,78.823073,30.0,30.0,0.0,30.0,0.0,139.185,0.0,84.28,11.84
6949,1738,2.04,15.0,15.0,77.898073,30.0,30.0,0.0,30.0,0.0,94.55,-15.5,84.28,11.84
6950,1738,4.0,15.0,15.0,76.973073,0.0,0.0,0.0,30.0,0.0,24.542499999999997,-57.1475,84.28,11.84
6951,1738,14.18,15.0,15.0,76.048073,0.0,0.0,0.0,30.0,0.0,57.18,-68.71666666666667,84.28,11.84
6952,1738,52.0,15.0,15.0,75.123073,0.0,0.0,0.0,30.0,0.0,33.7825,-38.0,84.28,11.84
6953,1739,99.9,15.0,15.0,74.198073,0.0,0.0,0.0,30.0,0.0,41.54,-11.780000000000001,84.28,11.84
6954,1739,106.0,15.0,15.0,73.273073,0.0,0.0,0.0,30.0,0.0,87.4725,-30.295,84.28,11.84
6955,1739,104.0,15.0,15.0,72.348073,0.0,0.0,0.0,30.0,0.0,24.202499999999997,-17.486666666666668,84.28,11.84
6956,1739,78.74,15.0,15.0,71.423073,0.0,0.0,0.0,30.0,0.0,44.69,-23.2275,84.28,11.84
6957,1740,67.0,15.0,15.0,70.498073,0.0,0.0,0.0,30.0,0.0,75.31,-7.86,56.559999999999995,11.329999999999998
6958,1740,35.14,15.0,15.0,69.573073,0.0,0.0,0.0,30.0,0.0,30.6975,-20.955,56.559999999999995,11.329999999999998
6959,1740,26.54,15.0,15.0,68.648073,0.0,0.0,0.0,30.0,0.0,28.82,-33.7225,56.559999999999995,11.329999999999998
6960,1740,17.04,15.0,15.0,67.723073,0.0,0.0,0.0,30.0,0.0,0.0,-14.754999999999999,56.559999999999995,11.329999999999998
6961,1741,12.15,9.0648546,20.935145,54.799187,30.0,18.129709,-11.870291000000002,18.129709,0.0,0.0,15.387500000000001,47.32,11.16
6962,1741,10.48,9.0648546,20.935145,41.875301,30.0,18.129709,-11.870291000000002,18.129709,0.0,0.0,12.765,47.32,11.16
6963,1741,5.61,9.0648546,20.935145,28.951416,30.0,18.129709,-11.870291000000002,18.129709,0.0,0.0,-8.996666666666666,47.32,11.16
6964,1741,10.01,9.0648546,20.935145,16.02753,11.870291,0.0,-11.870291,18.129709,0.0,0.0,13.752500000000001,47.32,11.16
6965,1742,28.97,15.0,15.0,15.10253,0.0,0.0,0.0,30.0,0.0,43.61,-33.25,47.32,11.16
6966,1742,69.22,15.0,15.0,14.17753,0.0,0.0,0.0,30.0,0.0,485.75749999999994,-320.07000000000005,47.32,11.16
6967,1742,98.94,15.0,15.0,13.25253,0.0,0.0,0.0,30.0,0.0,109.72,33.61,47.32,11.16
6968,1742,101.8,15.0,15.0,12.32753,0.0,0.0,0.0,30.0,0.0,62.224999999999994,83.795,47.32,11.16
6969,1743,104.1,15.0,15.0,11.40253,0.0,0.0,0.0,30.0,0.0,80.525,0.0,47.32,11.16
6970,1743,101.91,15.0,15.0,10.47753,0.0,0.0,0.0,30.0,0.0,111.4125,-19.247500000000002,47.32,11.16
6971,1743,98.0,15.0,15.0,9.5525301,0.0,0.0,0.0,30.0,0.0,94.54,50.412499999999994,47.32,11.16
6972,1743,96.0,15.0,15.0,8.6275301,0.0,0.0,0.0,30.0,0.0,33.44,4.142499999999998,47.32,11.16
6973,1744,94.7,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,176.4875,72.41,47.32,11.16
6974,1744,92.6,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,61.06,0.0,47.32,11.16
6975,1744,96.6,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,59.010000000000005,-0.3499999999999943,47.32,11.16
6976,1744,96.0,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,790.8425,-69.435,47.32,11.16
6977,1745,124.7,17.74526,12.25474,9.5525301,0.0,5.4905194,5.4905194,24.509481,0.0,27.29,75.7375,47.32,11.16
6978,1745,181.32,17.74526,12.25474,14.17753,0.0,5.4905194,5.4905194,24.509481,0.0,43.61,58.2975,47.32,11.16
6979,1745,171.0,17.74526,12.25474,18.80253,0.0,5.4905194,5.4905194,24.509481,0.0,46.795,75.9525,47.32,11.16
6980,1745,117.5,17.74526,12.25474,23.42753,0.0,5.4905194,5.4905194,24.509481,0.0,86.9025,82.67,47.32,11.16
6981,1746,100.0,15.0,15.0,22.50253,0.0,0.0,0.0,30.0,0.0,70.41499999999999,65.39,38.88,10.38
6982,1746,97.0,15.0,15.0,21.57753,0.0,0.0,0.0,30.0,0.0,17.035,71.61333333333333,38.88,10.38
6983,1746,88.4,15.0,15.0,20.65253,0.0,0.0,0.0,30.0,0.0,1226.9433333333332,22.0875,38.88,10.38
6984,1746,87.27,15.0,15.0,19.72753,0.0,0.0,0.0,30.0,0.0,71.8975,68.68,38.88,10.38
6985,1747,85.92,15.0,15.0,18.80253,0.0,0.0,0.0,30.0,0.0,121.145,80.185,30.44,9.6
6986,1747,89.71,15.0,15.0,17.87753,0.0,0.0,0.0,30.0,0.0,39.235,84.47999999999999,30.44,9.6
6987,1747,82.68,15.0,15.0,16.95253,0.0,0.0,0.0,30.0,0.0,115.145,0.0,30.44,9.6
6988,1747,86.97,15.0,15.0,16.02753,0.0,0.0,0.0,30.0,0.0,119.5625,0.0,30.44,9.6
6989,1748,87.05,15.0,15.0,15.10253,0.0,0.0,0.0,30.0,0.0,45.56749999999999,51.04,30.44,9.6
6990,1748,100.58,15.0,15.0,14.17753,30.0,30.0,0.0,30.0,0.0,126.0725,66.96000000000001,30.44,9.6
6991,1748,146.66,15.0,15.0,13.25253,0.0,0.0,0.0,30.0,0.0,67.4575,64.22,30.44,9.6
6992,1748,157.67,15.0,15.0,12.32753,0.0,0.0,0.0,30.0,0.0,97.97,82.09,30.44,9.6
6993,1749,118.11,15.0,15.0,11.40253,0.0,0.0,0.0,30.0,0.0,90.08,80.48,30.44,9.6
6994,1749,103.45,15.0,15.0,10.47753,0.0,0.0,0.0,30.0,0.0,59.065,65.91,30.44,9.6
6995,1749,89.96,15.0,15.0,9.5525301,0.0,0.0,0.0,30.0,0.0,65.30666666666667,55.99666666666667,30.44,9.6
6996,1749,90.33,15.0,15.0,8.6275301,0.0,0.0,0.0,30.0,0.0,0.99,19.2425,30.44,9.6
6997,1750,86.2,15.0,15.0,7.7025301,0.0,0.0,0.0,30.0,0.0,163.03,34.3375,30.44,9.6
6998,1750,90.53,15.0,15.0,6.7775301,0.0,0.0,0.0,30.0,0.0,67.8825,78.12,30.44,9.6
6999,1750,86.8,15.0,15.0,5.8525301,0.0,0.0,0.0,30.0,0.0,57.917500000000004,46.504999999999995,30.44,9.6
7000,1750,103.29,15.0,15.0,4.9275301,0.0,0.0,0.0,30.0,0.0,154.89249999999998,77.26,30.44,9.6
7001,1751,133.67,30.0,0.0,34.32753,0.0,30.0,30.0,0.0,0.0,100.95,91.6,30.44,9.6
7002,1751,181.0,30.0,0.0,63.72753,0.0,30.0,30.0,0.0,0.0,96.7075,85.9,30.44,9.6
7003,1751,142.85,30.0,0.0,93.12753,0.0,30.0,30.0,0.0,0.0,103.05,78.74000000000001,30.44,9.6
7004,1751,103.25,15.702659,14.297341,93.623073,0.0,1.4053182,1.4053182,0.0,0.0,99.81,64.715,30.44,9.6
7005,1752,97.06,15.0,15.0,92.698073,0.0,0.0,0.0,30.0,0.0,118.78999999999999,61.95333333333333,29.060000000000002,13.05
7006,1752,97.13,15.0,15.0,91.773073,0.0,0.0,0.0,30.0,0.0,47.8925,78.38333333333334,29.060000000000002,13.05
7007,1752,86.74,15.0,15.0,90.848073,0.0,0.0,0.0,30.0,0.0,59.475,73.55,29.060000000000002,13.05
7008,1752,91.09,15.0,15.0,89.923073,0.0,0.0,0.0,30.0,0.0,25.682499999999997,76.91,29.060000000000002,13.05
7009,1753,92.07,15.0,15.0,88.998073,0.0,0.0,0.0,30.0,0.0,105.97666666666666,73.59,28.6,14.2
7010,1753,87.88,15.0,15.0,88.073073,0.0,0.0,0.0,30.0,0.0,54.135,76.91,28.6,14.2
7011,1753,81.08,15.0,15.0,87.148073,0.0,0.0,0.0,30.0,0.0,73.5375,0.0,28.6,14.2
7012,1753,84.65,15.0,15.0,86.223073,0.0,0.0,0.0,30.0,0.0,29.669999999999995,55.69,28.6,14.2
7013,1754,83.48,15.0,15.0,85.298073,0.0,0.0,0.0,30.0,0.0,58.61,78.99000000000001,28.6,14.2
7014,1754,83.21,15.0,15.0,84.373073,0.0,0.0,0.0,30.0,0.0,48.39000000000001,84.87,28.6,14.2
7015,1754,90.55,15.0,15.0,83.448073,0.0,0.0,0.0,30.0,0.0,165.0,77.89666666666666,28.6,14.2
7016,1754,98.7,15.0,15.0,82.523073,0.0,0.0,0.0,30.0,0.0,117.5,67.24000000000001,28.6,14.2
7017,1755,91.8,15.0,15.0,81.598073,0.0,0.0,0.0,30.0,0.0,53.615,0.0,28.6,14.2
7018,1755,78.59,15.0,15.0,80.673073,0.0,0.0,0.0,30.0,0.0,30.507499999999993,66.0,28.6,14.2
7019,1755,72.03,15.0,15.0,79.748073,0.0,0.0,0.0,30.0,0.0,27.299999999999997,42.6625,28.6,14.2
7020,1755,66.0,15.0,15.0,78.823073,0.0,0.0,0.0,30.0,0.0,87.6625,66.0,28.6,14.2
7021,1756,60.15,15.0,15.0,77.898073,0.0,0.0,0.0,30.0,0.0,133.39249999999998,80.47,28.6,14.2
7022,1756,61.0,15.0,15.0,76.973073,0.0,0.0,0.0,30.0,0.0,27.7075,0.0,28.6,14.2
7023,1756,75.45,15.0,15.0,76.048073,30.0,30.0,0.0,30.0,0.0,40.64,35.805,28.6,14.2
7024,1756,96.0,15.0,15.0,75.123073,0.0,0.0,0.0,30.0,0.0,11.5675,-30.79,28.6,14.2
7025,1757,106.83,17.74526,12.25474,79.748073,0.0,5.4905194,5.4905194,24.509481,0.0,116.81666666666666,85.83,28.6,14.2
7026,1757,133.13,17.74526,12.25474,84.373073,0.0,5.4905194,5.4905194,24.509481,0.0,68.61,59.97,28.6,14.2
7027,1757,117.0,17.74526,12.25474,88.998073,0.0,5.4905194,5.4905194,24.509481,0.0,100.04,67.74,28.6,14.2
